"Includes Amazon Marketplace, Fulfilment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in GBP, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, delivery, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes delivery chargebacks, delivery holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfilment","order city","order state","order postal","tax collection model","product sales","product sales tax","postage credits","shipping credits tax","gift wrap credits","giftwrap credits tax","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"2 May 2025 22:01:47 UTC","24527850402","Order","202-1595591-8105913","Mortar and Pestle Set-0224","Mortar and Pestle Set, 6 Inch Granite, Large Molcajete Bowl with Stone Grinder - Spice, Herb and Avocado Masher for Guacamole, Salsa and Pesto - Holds","1","amazon.co.uk","Amazon","ALTRINCHAM","manchester","WA14 4","MarketplaceFacilitator","10.82","2.17","0","0","0","0","0","0","-2.17","-1.95","-5.16","-0.14","0","3.57"
"2 May 2025 23:39:02 UTC","24527850402","Refund","205-2719470-7303534","Pizza Stone Set-0224","15 inch Bake Crispy Crust Pizza Ceramic Pizza Grilling Stone, Baking Stone, Pizza Pan for Oven, Grill, BBQ, Durable and Safe","1","amazon.co.uk","Amazon","eastbourne","east sussex","BN21 1","MarketplaceFacilitator","-13.32","-2.67","0","0","0","0","0","0","2.67","1.92","0","0.05","0","-11.35"
"2 May 2025 23:53:35 UTC","24527850402","Order","205-2719470-7303534","Pizza Stone Set-0224","15 inch Bake Crispy Crust Pizza Ceramic Pizza Grilling Stone, Baking Stone, Pizza Pan for Oven, Grill, BBQ, Durable and Safe","1","amazon.co.uk","Amazon","eastbourne","east sussex","BN21 1","MarketplaceFacilitator","13.32","2.67","0","0","0","0","0","0","-2.67","-2.40","-5.39","-0.16","0","5.37"
"6 May 2025 18:14:22 UTC","24704809732","Order","026-5456378-3084309","Mortar and Pestle Set-0224","Mortar and Pestle Set, 6 Inch Granite, Large Molcajete Bowl with Stone Grinder - Spice, Herb and Avocado Masher for Guacamole, Salsa and Pesto - Holds","1","amazon.co.uk","Amazon","BRIGHTON","","BN2 1","MarketplaceFacilitator","10.82","2.17","0","0","0","0","0","0","-2.17","-1.95","-5.16","-0.14","0","3.57"
"7 May 2025 03:36:57 UTC","24704809732","Debt","","","amzn1.cam.v1.sgid.24527850402","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","38.37","38.37"
"7 May 2025 03:36:57 UTC","24704809732","Debt","","","amzn1.cam.v1.sgid.24015299482","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","3.62","3.62"
"7 May 2025 07:40:24 UTC","24704809732","FBA Inventory Fee","","","FBA storage fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9 May 2025 18:33:58 UTC","24704809732","Order","203-8257214-7555509","Pizza Stone Set-0224","15 inch Bake Crispy Crust Pizza Ceramic Pizza Grilling Stone, Baking Stone, Pizza Pan for Oven, Grill, BBQ, Durable and Safe","1","amazon.co.uk","Amazon","Sutton Coldfield","West Midlands","B74 4","MarketplaceFacilitator","13.32","2.67","0","0","0","0","0","0","-2.67","0","-5.39","-0.11","0","7.82"
"11 May 2025 23:17:20 UTC","24704809732","Order","202-7496784-8851543","Pizza Stone Set-0224","15 inch Bake Crispy Crust Pizza Ceramic Pizza Grilling Stone, Baking Stone, Pizza Pan for Oven, Grill, BBQ, Durable and Safe","1","amazon.co.uk","Amazon","ORPINGTON","","BR5 1","MarketplaceFacilitator","13.32","2.67","0","0","0","0","0","0","-2.67","-2.40","-5.39","-0.16","0","5.37"
"12 May 2025 23:00:55 UTC","24788260002","Order","204-2964260-9876338","Mortar and Pestle Set-0224","Mortar and Pestle Set, 6 Inch Granite, Large Molcajete Bowl with Stone Grinder - Spice, Herb and Avocado Masher for Guacamole, Salsa and Pesto - Holds","1","amazon.co.uk","Amazon","pontypool","gwent","NP4 6","MarketplaceFacilitator","10.82","2.17","0","0","0","0","0","0","-2.17","-1.95","-5.16","-0.14","0","3.57"
"13 May 2025 02:26:52 UTC","24788260002","Transfer","","","To account ending with: 474","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-16.76","-16.76"
"13 May 2025 22:59:45 UTC","24788260002","Order","026-0420841-4940343","Pizza Stone Set-0224","15 inch Bake Crispy Crust Pizza Ceramic Pizza Grilling Stone, Baking Stone, Pizza Pan for Oven, Grill, BBQ, Durable and Safe","1","amazon.co.uk","Amazon","DINGWALL","Ross Shire","IV15 9","","15.99","0","0","0","0","0","0","0","0","-2.40","-5.39","-0.16","0","8.04"
"15 May 2025 21:34:33 UTC","24788260002","Order","202-0471807-9107505","Mortar and Pestle Set-0224","Mortar and Pestle Set, 6 Inch Granite, Large Molcajete Bowl with Stone Grinder - Spice, Herb and Avocado Masher for Guacamole, Salsa and Pesto - Holds","1","amazon.co.uk","Amazon","HULL","","HU9 4","MarketplaceFacilitator","10.82","2.17","1.38","0.28","0","0","0","0","-2.45","-1.95","-6.54","-0.17","0","3.54"
"15 May 2025 22:15:37 UTC","24788260002","Order","204-1657602-7708333","Pizza Stone Set-0224","15 inch Bake Crispy Crust Pizza Ceramic Pizza Grilling Stone, Baking Stone, Pizza Pan for Oven, Grill, BBQ, Durable and Safe","1","amazon.co.uk","Amazon","COLEFORD","","GL16 7","MarketplaceFacilitator","13.32","2.67","0","0","0","0","0","0","-2.67","-2.40","-5.39","-0.16","0","5.37"
"15 May 2025 22:55:58 UTC","24788260002","Order","204-5026029-4329914","Grass Wall Panels-0502","Ptsuker 12 PCS Artificial Leaves Hedge Panels Hedge Wall Panels Artificial Grass Backdrop Wall 50 X 50cm Green Grass Wall for Decor Privacy Fence Indo","1","amazon.co.uk","Seller","MOTHERWELL","Lanarkshire","ML1 1","MarketplaceFacilitator","41.66","8.33","0","0","0","0","0","0","-8.33","-7.50","0","-0.15","0","34.01"
"16 May 2025 07:41:17 UTC","24788260002","Order","205-4605729-3900335","Sunlounger Cushion G","Garden Steamer Sunlounger Cushion Outdoor Waterproof SunLounger Cushions for Steamer Recliner Sun Lounger Pad Hypoallergenic Patio Furniture Sunbed Cu","2","amazon.co.uk","Seller","OXFORD","Oxfordshure","OX1 5","MarketplaceFacilitator","71.64","14.34","0","0","0","0","0","0","-14.34","-12.90","0","-0.26","0","58.48"
"16 May 2025 19:27:24 UTC","24788260002","Order","026-5620983-7989129","sofa-0502","Ptsuker Outdoor Wooden Garden Sofa Set, 2-Seater Heavy-Hardwood Patio Furniture - Weather-Resistant Lounge Set, Ergonomic Backrest (Natural Finish, Co","1","amazon.co.uk","Seller","peterborough","cambridgeshire","PE2 8","MarketplaceFacilitator","74.99","15.00","0","0","0","0","0","0","-15.00","-13.50","0","-0.27","0","61.22"
"16 May 2025 19:42:15 UTC","24788260002","Order","204-1453571-0247548","2 Adirondack Chair-0502","Ptsuker Folding Adirondack Chair Set of 2 For Relaxing Garden Chair Outdoor, Stackable, Arm Rest, Ergonomic, Wooden Accent Furniture Lounge Chairs for","1","amazon.co.uk","Seller","BURY","","BL9 5","MarketplaceFacilitator","116.66","23.33","0","0","0","0","0","0","-23.33","-21.00","0","-0.42","0","95.24"
"16 May 2025 20:26:25 UTC","24788260002","Order","202-3661866-6012362","Steamer Chair Set-0502","Foldable Wooden Sun Lounger with Cushioned Seat Adjustable Backrest & Footrest - Weather-Resistant Acacia Wood Recliner Chair for Garden, Patio & Pool","1","amazon.co.uk","Seller","TARPORLEY","","CW6 0","MarketplaceFacilitator","108.32","21.67","0","0","0","0","0","0","-21.67","-15.11","0","-0.30","0","92.91"
"16 May 2025 20:29:58 UTC","24788260002","Order","204-8118421-3441945","Sunlounger Cushion B","Garden Steamer Sunlounger Cushion Outdoor Waterproof SunLounger Cushions for Steamer Recliner Sun Lounger Pad Hypoallergenic Patio Furniture Sunbed Cu","1","amazon.co.uk","Seller","LONDON","","SE12 9","MarketplaceFacilitator","35.82","7.17","0","0","0","0","0","0","-7.17","-6.45","0","-0.13","0","29.24"
"16 May 2025 20:33:08 UTC","24788260002","Order","202-3835337-3851543","Adirondack Chair-0502","Ptsuker Folding Adirondack Chair For Relaxing Garden Chair Outdoor, Stackable, Arm Rest, Ergonomic, Wooden Accent Furniture Lounge Chairs for Garden,","1","amazon.co.uk","Seller","SHEPTON BEAUCHAMP","","TA19 0","MarketplaceFacilitator","66.66","13.33","0","0","0","0","0","0","-13.33","0","0","0","0","66.66"
"16 May 2025 21:41:05 UTC","24788260002","Order","203-1411276-5786735","2 Adirondack Chair-0502","Ptsuker Folding Adirondack Chair Set of 2 For Relaxing Garden Chair Outdoor, Stackable, Arm Rest, Ergonomic, Wooden Accent Furniture Lounge Chairs for","2","amazon.co.uk","Seller","CHARD","somerset","TA20 3","","279.98","0","0","0","0","0","0","0","0","-42.00","0","-0.84","0","237.14"
"16 May 2025 22:27:35 UTC","24788260002","Order","203-9187914-2653107","Sunlounger Cushion G","Garden Steamer Sunlounger Cushion Outdoor Waterproof SunLounger Cushions for Steamer Recliner Sun Lounger Pad Hypoallergenic Patio Furniture Sunbed Cu","1","amazon.co.uk","Seller","BRADFORD-ON-AVON","","BA15 1","MarketplaceFacilitator","35.82","7.17","0","0","0","0","0","0","-7.17","-6.45","0","-0.13","0","29.24"
"16 May 2025 22:43:34 UTC","24788260002","Refund","202-6365425-1435560","table-0502","Ptsuker Garden Table,Garden Furniture Weatherproof Hardwood Patio Furniture with Anti-Slip Surface,Outdoor Patio Terrance Backyard","1","amazon.co.uk","Seller","HULL","N Humberside","HU12 8","MarketplaceFacilitator","-41.66","-8.33","0","0","0","0","0","0","8.33","6.00","0","0.15","0","-35.51"
"16 May 2025 22:48:48 UTC","24788260002","Order","202-1795277-8821139","2 Adirondack Chair-0502","Ptsuker Folding Adirondack Chair Set of 2 For Relaxing Garden Chair Outdoor, Stackable, Arm Rest, Ergonomic, Wooden Accent Furniture Lounge Chairs for","1","amazon.co.uk","Seller","NOTTINGHAM","","NG11 7","MarketplaceFacilitator","116.66","23.33","0","0","0","0","0","0","-23.33","-21.00","0","-0.42","0","95.24"
"16 May 2025 23:04:34 UTC","24788260002","Order","202-7804607-9315567","sofa-0502","Ptsuker Outdoor Wooden Garden Sofa Set, 2-Seater Heavy-Hardwood Patio Furniture - Weather-Resistant Lounge Set, Ergonomic Backrest (Natural Finish, Co","1","amazon.co.uk","Seller","POOLE","dorset","BH12 4","MarketplaceFacilitator","74.99","15.00","0","0","0","0","0","0","-15.00","-13.50","0","-0.27","0","61.22"
"16 May 2025 23:15:20 UTC","24788260002","Order","205-7442394-3518730","sofa-0502","Ptsuker Outdoor Wooden Garden Sofa Set, 2-Seater Heavy-Hardwood Patio Furniture - Weather-Resistant Lounge Set, Ergonomic Backrest (Natural Finish, Co","1","amazon.co.uk","Seller","BOLTON","","BL6 4","MarketplaceFacilitator","74.99","15.00","0","0","0","0","0","0","-15.00","-13.50","0","-0.27","0","61.22"
"16 May 2025 23:15:40 UTC","24788260002","Order","206-4721983-2613159","Grass Wall Panels-0502","Ptsuker 12 PCS Artificial Leaves Hedge Panels Hedge Wall Panels Artificial Grass Backdrop Wall 50 X 50cm Green Grass Wall for Decor Privacy Fence Indo","1","amazon.co.uk","Seller","STAFFORD","Staffordshire","ST16 3","MarketplaceFacilitator","41.66","8.33","0","0","0","0","0","0","-8.33","-7.50","0","-0.15","0","34.01"
"16 May 2025 23:22:51 UTC","24788260002","Order","026-8414792-8607537","Steamer Chair Set-0502","Foldable Wooden Sun Lounger with Cushioned Seat Adjustable Backrest & Footrest - Weather-Resistant Acacia Wood Recliner Chair for Garden, Patio & Pool","1","amazon.co.uk","Seller","Wellington","Somerset","TA21 0","MarketplaceFacilitator","108.32","21.67","0","0","0","0","0","0","-21.67","-19.50","0","-0.39","0","88.43"
"16 May 2025 23:23:07 UTC","24788260002","Order","202-9961902-1680348","Steamer Chair-0502","Foldable Wooden Sun Lounger with Adjustable Backrest & Footrest - Weather-Resistant Acacia Wood Recliner Chair for Garden, Patio & Poolside, Cushioned","1","amazon.co.uk","Seller","CHELTENHAM","","GL54 3","MarketplaceFacilitator","66.66","13.33","0","0","0","0","0","0","-13.33","-12.00","0","-0.24","0","54.42"
"16 May 2025 23:26:01 UTC","24788260002","Order","203-5374510-2561958","Sunlounger Cushion G","Garden Steamer Sunlounger Cushion Outdoor Waterproof SunLounger Cushions for Steamer Recliner Sun Lounger Pad Hypoallergenic Patio Furniture Sunbed Cu","1","amazon.co.uk","Seller","LONDON","","W2 5","MarketplaceFacilitator","35.82","7.17","0","0","0","0","0","0","-7.17","-6.45","0","-0.13","0","29.24"
"16 May 2025 23:29:32 UTC","24788260002","Order","206-8682780-6698743","2 Adirondack Chair-0502","Ptsuker Folding Adirondack Chair Set of 2 For Relaxing Garden Chair Outdoor, Stackable, Arm Rest, Ergonomic, Wooden Accent Furniture Lounge Chairs for","1","amazon.co.uk","Seller","HOLYHEAD","ANGLESEY","LL65 3","MarketplaceFacilitator","116.66","23.33","0","0","0","0","0","0","-23.33","-21.00","0","-0.42","0","95.24"
"16 May 2025 23:31:27 UTC","24788260002","Order","026-1579248-5753145","Adirondack Chair Cushion-0502","Ptsuker Adirondack Chair Cushion - High Back Patio Chair Cushion for Outdoor Furniture - Outdoor Chair Cushions for Rocking Chairs, Front Porch, Yard","1","amazon.co.uk","Seller","ALTRINCHAM","","WA15 7","MarketplaceFacilitator","31.66","6.33","0","0","0","0","0","0","-6.33","-5.70","0","-0.11","0","25.85"
"16 May 2025 23:33:43 UTC","24788260002","Order","026-8712192-0549919","Sunlounger Cushion G","Garden Steamer Sunlounger Cushion Outdoor Waterproof SunLounger Cushions for Steamer Recliner Sun Lounger Pad Hypoallergenic Patio Furniture Sunbed Cu","1","amazon.co.uk","Seller","Wymondham","Norlfolk","NR189","MarketplaceFacilitator","35.82","7.17","0","0","0","0","0","0","-7.17","-6.45","0","-0.13","0","29.24"
"16 May 2025 23:42:35 UTC","24788260002","Order","204-3375903-4222759","Sunlounger Cushion G","Garden Steamer Sunlounger Cushion Outdoor Waterproof SunLounger Cushions for Steamer Recliner Sun Lounger Pad Hypoallergenic Patio Furniture Sunbed Cu","1","amazon.co.uk","Seller","CHINNOR","Oxon","OX39 4","MarketplaceFacilitator","35.82","7.17","0","0","0","0","0","0","-7.17","-6.45","0","-0.13","0","29.24"
"16 May 2025 23:51:49 UTC","24788260002","Order","202-6365425-1435560","table-0502","Ptsuker Garden Table,Garden Furniture Weatherproof Hardwood Patio Furniture with Anti-Slip Surface,Outdoor Patio Terrance Backyard","1","amazon.co.uk","Seller","HULL","N Humberside","HU12 8","MarketplaceFacilitator","41.66","8.33","0","0","0","0","0","0","-8.33","-7.50","0","-0.15","0","34.01"
"17 May 2025 00:01:36 UTC","24788260002","Order","203-3710007-2283522","sofa-0502","Ptsuker Outdoor Wooden Garden Sofa Set, 2-Seater Heavy-Hardwood Patio Furniture - Weather-Resistant Lounge Set, Ergonomic Backrest (Natural Finish, Co","1","amazon.co.uk","Seller","swansea","swansea","SA46","MarketplaceFacilitator","74.99","15.00","0","0","0","0","0","0","-15.00","-13.50","0","-0.27","0","61.22"
"17 May 2025 00:03:28 UTC","24788260002","Order","202-8797341-3795530","sofa-0502","Ptsuker Outdoor Wooden Garden Sofa Set, 2-Seater Heavy-Hardwood Patio Furniture - Weather-Resistant Lounge Set, Ergonomic Backrest (Natural Finish, Co","1","amazon.co.uk","Seller","WOLVERHAMPTON","","WV11 3","MarketplaceFacilitator","74.99","15.00","0","0","0","0","0","0","-15.00","-13.50","0","-0.27","0","61.22"
"17 May 2025 00:03:53 UTC","24788260002","Order","026-4068977-4325940","sofa-0502","Ptsuker Outdoor Wooden Garden Sofa Set, 2-Seater Heavy-Hardwood Patio Furniture - Weather-Resistant Lounge Set, Ergonomic Backrest (Natural Finish, Co","1","amazon.co.uk","Seller","BRADFORD","","BD9 6","MarketplaceFacilitator","74.99","15.00","0","0","0","0","0","0","-15.00","-13.50","0","-0.27","0","61.22"
"17 May 2025 10:06:21 UTC","24788260002","Service Fee","","","Subscription","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-13.65","-13.65"
"17 May 2025 22:29:23 UTC","24788260002","Order","026-9329905-4009908","Grass Wall Panels-0502","Ptsuker 12 PCS Artificial Leaves Hedge Panels Hedge Wall Panels Artificial Grass Backdrop Wall 50 X 50cm Green Grass Wall for Decor Privacy Fence Indo","1","amazon.co.uk","Seller","HATFIELD","","AL10 8","MarketplaceFacilitator","41.66","8.33","0","0","0","0","0","0","-8.33","-7.50","0","-0.15","0","34.01"
"18 May 2025 21:22:08 UTC","24788260002","Order","206-0245709-7740303","Mortar and Pestle Set-0224","Mortar and Pestle Set, 6 Inch Granite, Large Molcajete Bowl with Stone Grinder - Spice, Herb and Avocado Masher for Guacamole, Salsa and Pesto - Holds","1","amazon.co.uk","Amazon","SURBITON","Surrey","KT5 9","MarketplaceFacilitator","10.82","2.17","0","0","0","0","0","0","-2.17","-1.95","-5.16","-0.14","0","3.57"
"19 May 2025 22:23:31 UTC","24829104472","Order","205-1048051-1809933","Sunlounger Cushion B","Garden Steamer Sunlounger Cushion Outdoor Waterproof SunLounger Cushions for Steamer Recliner Sun Lounger Pad Hypoallergenic Patio Furniture Sunbed Cu","1","amazon.co.uk","Seller","Leeds","W.Yorks","LS16 7","","42.99","0","0","0","0","0","0","0","0","-6.45","0","-0.13","0","36.41"
"19 May 2025 22:23:31 UTC","24829104472","Order","205-1048051-1809933","Steamer Chair Set-0502","Foldable Wooden Sun Lounger with Cushioned Seat Adjustable Backrest & Footrest - Weather-Resistant Acacia Wood Recliner Chair for Garden, Patio & Pool","1","amazon.co.uk","Seller","Leeds","W.Yorks","LS16 7","","129.99","0","0","0","0","0","0","0","0","-19.50","0","-0.39","0","110.10"
"20 May 2025 02:28:43 UTC","24829104472","Transfer","","","To account ending with: 474","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-1,534.10","-1,534.10"
"21 May 2025 19:28:05 UTC","24829104472","Order","205-9702074-7293906","Mortar and Pestle Set-0224","Mortar and Pestle Set, 6 Inch Granite, Large Molcajete Bowl with Stone Grinder - Spice, Herb and Avocado Masher for Guacamole, Salsa and Pesto - Holds","1","amazon.co.uk","Amazon","NEWCASTLE UPON TYNE","","NE12 8","MarketplaceFacilitator","10.82","2.17","0","0","0","0","0","0","-2.17","-1.95","-5.16","-0.14","0","3.57"
"25 May 2025 16:18:41 UTC","24829104472","Order","202-7318215-0133952","Pizza Stone Set-0224","15 inch Bake Crispy Crust Pizza Ceramic Pizza Grilling Stone, Baking Stone, Pizza Pan for Oven, Grill, BBQ, Durable and Safe","1","amazon.co.uk","Amazon","STAMFORD","","PE9 2","MarketplaceFacilitator","13.32","2.67","0","0","0","0","0","0","-2.67","-2.40","-5.39","-0.16","0","5.37"
"26 May 2025 17:16:45 UTC","24829104472","Order","203-5315049-0408352","Mortar and Pestle Set-0224","Mortar and Pestle Set, 6 Inch Granite, Large Molcajete Bowl with Stone Grinder - Spice, Herb and Avocado Masher for Guacamole, Salsa and Pesto - Holds","1","amazon.co.uk","Amazon","BIRMINGHAM","","B14 7","MarketplaceFacilitator","10.82","2.17","0","0","0","0","0","0","-2.17","-1.95","-5.16","-0.14","0","3.57"
"27 May 2025 17:58:04 UTC","24829104472","Order","204-9211724-4660310","Pizza Stone Set-0224","15 inch Bake Crispy Crust Pizza Ceramic Pizza Grilling Stone, Baking Stone, Pizza Pan for Oven, Grill, BBQ, Durable and Safe","2","amazon.co.uk","Amazon","NORTHALLERTON","","DL6 2","MarketplaceFacilitator","26.64","5.34","4.15","0.84","0","0","0","0","-6.18","-4.80","-14.94","-0.40","0","10.65"
"27 May 2025 19:20:01 UTC","24829104472","Order","203-6759153-2370718","Pizza Stone Set-0224","15 inch Bake Crispy Crust Pizza Ceramic Pizza Grilling Stone, Baking Stone, Pizza Pan for Oven, Grill, BBQ, Durable and Safe","1","amazon.co.uk","Amazon","BROMLEY","","BR1 3","MarketplaceFacilitator","13.32","2.67","0","0","0","0","0","0","-2.67","-2.40","-5.39","-0.16","0","5.37"
"27 May 2025 21:49:28 UTC","24829104472","Order","026-8694124-6430759","Mortar and Pestle Set-0224","Mortar and Pestle Set, 6 Inch Granite, Large Molcajete Bowl with Stone Grinder - Spice, Herb and Avocado Masher for Guacamole, Salsa and Pesto - Holds","1","amazon.co.uk","Amazon","SLOUGH","Berkshire","SL2 5","MarketplaceFacilitator","10.82","2.17","0","0","0","0","0","0","-2.17","-1.95","-5.16","-0.14","0","3.57"
"28 May 2025 17:44:20 UTC","24829104472","Service Fee","","","Cost of Advertising","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","-1.42","0","-1.42"
"28 May 2025 18:54:53 UTC","24829104472","Order","026-1131151-6553926","Mortar and Pestle Set-0224","Mortar and Pestle Set, 6 Inch Granite, Large Molcajete Bowl with Stone Grinder - Spice, Herb and Avocado Masher for Guacamole, Salsa and Pesto - Holds","1","amazon.co.uk","Amazon","GLASGOW","LANARKSHIRE","G21 2","MarketplaceFacilitator","10.82","2.17","0","0","0","0","0","0","-2.17","-1.95","-5.16","-0.14","0","3.57"
"28 May 2025 22:36:32 UTC","24829104472","Refund","026-1131151-6553926","Mortar and Pestle Set-0224","Mortar and Pestle Set, 6 Inch Granite, Large Molcajete Bowl with Stone Grinder - Spice, Herb and Avocado Masher for Guacamole, Salsa and Pesto - Holds","1","amazon.co.uk","Amazon","GLASGOW","LANARKSHIRE","G21 2","MarketplaceFacilitator","-10.82","-2.17","0","0","0","0","0","0","2.17","1.56","0","0.04","0","-9.22"
"29 May 2025 21:02:38 UTC","24829104472","Order","026-1111478-1733931","Mortar and Pestle Set-0224","Mortar and Pestle Set, 6 Inch Granite, Large Molcajete Bowl with Stone Grinder - Spice, Herb and Avocado Masher for Guacamole, Salsa and Pesto - Holds","1","amazon.co.uk","Amazon","GLASGOW","LANARKSHIRE","G21 2","MarketplaceFacilitator","10.82","2.17","0","0","0","0","0","0","-2.17","-1.95","-5.16","-0.14","0","3.57"
"30 May 2025 21:04:14 UTC","24829104472","Order","206-8755796-2442746","Pizza Stone Set-0224","15 inch Bake Crispy Crust Pizza Ceramic Pizza Grilling Stone, Baking Stone, Pizza Pan for Oven, Grill, BBQ, Durable and Safe","1","amazon.co.uk","Amazon","WIGAN","Lancs","WN2 1","MarketplaceFacilitator","13.32","2.67","0","0","0","0","0","0","-2.67","-2.40","-5.39","-0.16","0","5.37"
"30 May 2025 22:23:01 UTC","24829104472","Order","203-7139292-2045930","Pizza Stone Set-0224","15 inch Bake Crispy Crust Pizza Ceramic Pizza Grilling Stone, Baking Stone, Pizza Pan for Oven, Grill, BBQ, Durable and Safe","1","amazon.co.uk","Amazon","YORK","North Yorkshire","YO30 6","MarketplaceFacilitator","13.32","2.67","1.38","0.28","0","0","0","0","-2.95","-2.40","-6.77","-0.19","0","5.34"
"30 May 2025 23:15:04 UTC","24829104472","Order","202-1505821-3277933","Mortar and Pestle Set-0224","Mortar and Pestle Set, 6 Inch Granite, Large Molcajete Bowl with Stone Grinder - Spice, Herb and Avocado Masher for Guacamole, Salsa and Pesto - Holds","1","amazon.co.uk","Amazon","WORCESTER","Worcs","WR6 5","MarketplaceFacilitator","10.82","2.17","0","0","0","0","0","0","-2.17","-1.95","-5.16","-0.14","0","3.57"
"31 May 2025 22:48:50 UTC","24829104472","Order","204-8197126-2892320","Mortar and Pestle Set-0224","Mortar and Pestle Set, 6 Inch Granite, Large Molcajete Bowl with Stone Grinder - Spice, Herb and Avocado Masher for Guacamole, Salsa and Pesto - Holds","1","amazon.co.uk","Amazon","Falmouth","","TR11 4","MarketplaceFacilitator","10.82","2.17","0","0","0","0","0","0","-2.17","-1.95","-5.16","-0.14","0","3.57"
